week_friday,count,mean,min,max,std
2019-09-20,161,0.2713788059814207,-7.35294117647059,7.57575757575758,2.280566197163174
2019-09-27,191,0.04086985847919438,-7.14285714285714,6.31578947368421,2.1981240335997474
2019-10-04,295,1.7392139382400058,-4.80769230769231,7.40740740740741,1.7294719969871173
2019-10-11,1109,4.567220138620284,-8.16326530612245,16.8316831683168,3.4229401932961294
2019-10-18,211,1.1028358321347655,-5.08474576271187,10.8786610878661,2.605730354937069
2019-10-25,182,0.6495573961777112,-6.19469026548673,7.14285714285714,2.1480652755608616
2019-11-01,189,-0.3405825484164205,-8.33333333333333,6.57894736842105,2.248861864144439
2019-11-08,307,-0.7606122335439668,-12.1951219512195,6.81818181818182,2.7987251729388194
2019-11-15,251,0.2348109763522855,-14.2857142857143,8.69565217391304,2.4225938733334447
2019-11-22,287,-0.20521539419037496,-9.09090909090909,4.76190476190476,2.5088512240930982
2019-11-29,161,-0.0428601780694103,-8.46153846153846,5.68181818181818,2.3610057958274306
2019-12-06,128,0.7790656671866598,-4.23728813559322,6.49350649350649,1.855836993375087
2019-12-13,209,0.34702475060784765,-6.74603174603175,5.95238095238095,2.0207898293919766
2019-12-20,104,0.005367229956164599,-5.4421768707483,5.94059405940594,2.254902246463185
2019-12-27,182,-0.7982474760745574,-6.24277456647399,4.73372781065089,2.4062355267549314
2020-01-03,91,0.38352150768216847,-6.66666666666667,7.2,2.4134830814968162
2020-01-10,297,0.6269963783302532,-7.40740740740741,5.86565752128666,1.7584775812742337
2020-01-17,171,0.5444794518094512,-4.16666666666667,7.5,1.856009586545625
2020-01-24,168,0.20112720047650565,-4.40677966101695,5.94059405940594,2.0755049598924886
2020-01-31,215,-0.5298935625392657,-7.89473684210526,17.0212765957447,2.856135014104899
2020-02-07,234,0.3728170312220157,-19.3548387096774,7.75862068965517,2.6483428581304294
2020-02-14,267,-0.23365041644499518,-7.35930735930736,9.64467005076142,2.2749192500286815
2020-02-21,187,-0.04695344203316267,-7.79220779220779,10.0,2.545893530863141
2020-02-28,127,0.9322320553554103,-5.86080586080586,7.5,2.2133606065239992
2020-03-06,142,0.22623376730060696,-5.81395348837209,6.66666666666667,2.3136926655596928
2020-03-13,161,0.656139210227341,-6.42201834862385,9.09090909090909,2.2857299007835974
2020-03-20,108,0.17255159575432696,-6.12244897959184,7.22021660649819,2.0291820440152057
2020-03-27,101,0.11154531823543436,-11.1627906976744,4.34782608695652,2.3189782528610556
2020-04-03,122,0.3269983646159953,-5.09259259259259,5.94059405940594,1.5649194996923161
2020-04-10,87,-0.11396724577737094,-7.14285714285714,5.94059405940594,2.5528630028765584
2020-04-17,89,-0.3293669895370451,-6.68257756563246,13.6363636363636,3.7023367186259835
2020-04-24,103,-0.2200465515741229,-7.69230769230769,4.02684563758389,2.2033158801760893
2020-05-01,92,0.11930717396515418,-9.09090909090909,6.56565656565656,1.9751273771234323
2020-05-08,67,0.5800204189939495,-6.81818181818182,5.94059405940594,2.1224353412525097
2020-05-15,99,-0.024168863473426783,-10.5263157894737,5.37313432835821,2.2336762318022707
2020-05-22,99,-0.0038942958664326165,-9.85915492957746,5.71428571428571,2.003932339532054
2020-05-29,123,-0.003166245882549861,-11.1111111111111,7.54385964912281,2.895467169995083
2020-06-05,111,0.4222387738811251,-9.375,4.24448217317487,1.9216008542767424
2020-06-12,99,0.05524056801608693,-18.1818181818182,4.37158469945355,2.659095641804907
2020-06-19,127,0.907070745167786,-5.66037735849057,7.06521739130435,2.11857074788378
2020-06-26,98,0.5195302658062885,-7.08215297450425,6.89655172413793,1.9974791467298192
2020-07-03,70,0.04209596245299041,-5.61797752808989,5.88235294117647,1.9352828063405372
2020-07-10,119,1.3191052695276995,-6.10328638497653,5.47112462006079,2.1224576288041983
2020-07-17,86,0.8294149604978707,-4.65116279069767,6.66666666666667,1.8898506424690147
2020-07-24,122,0.40108003033334755,-3.6,6.5052950075643,1.7003455033474677
2020-07-31,214,-0.48999424527404,-9.58083832335329,5.02901353965184,2.7167662706713744
2020-08-07,154,0.6969664335241261,-7.29166666666667,5.94059405940594,1.9813567864115391
2020-08-14,120,0.11548907090575088,-14.2857142857143,3.68852459016393,2.1625285752290293
2020-08-21,100,0.39317279097316726,-5.26315789473684,12.0,2.35170251467913
2020-08-28,137,0.16173533872123888,-7.75862068965517,7.84313725490196,2.3044292482851993
2020-09-04,149,0.6092006468695547,-10.0,7.84982935153584,2.3735862065596627
2020-09-11,99,1.0937428640070137,-5.92991913746631,10.0,2.4589032294552746
2020-09-18,183,0.5920165837509511,-6.25,5.98591549295775,2.1352801257568257
2020-09-25,189,0.574047744751094,-11.672278338945,7.58620689655172,2.100109531793262
2020-10-02,187,0.4855823642696637,-5.81395348837209,6.04026845637584,1.9562120157609082
2020-10-09,180,0.7736697342366389,-15.7894736842105,7.40740740740741,2.3227627920863836
2020-10-16,100,0.7268297279683099,-5.42635658914729,6.61764705882353,2.226535281545207
2020-10-23,62,0.13148618699930725,-5.4726368159204,5.60747663551402,2.080978413478853
2020-10-30,111,0.6912178909652867,-5.3921568627451,5.94059405940594,1.5457508120849757
2020-11-06,69,0.6997226999999873,-3.84615384615385,4.42324371205551,1.7299560608680569
2020-11-13,44,0.6839637332658416,-4.20792079207921,7.58620689655172,1.808684192920258
2020-11-20,120,0.615204405064233,-5.55555555555556,4.7244094488189,1.8802689818316216
2020-11-27,101,0.8538140535955986,-3.14270994332818,3.78457059679767,1.3768781863239563
2020-12-04,152,0.7558832370890262,-6.46551724137931,6.79611650485437,2.164104051098955
2020-12-11,172,0.5494757883587561,-12.992125984252,6.55226209048362,2.0496560832375827
2020-12-18,111,0.6754434764172115,-3.09278350515464,5.92592592592592,2.040870957128079
2020-12-25,133,0.584242849721178,-12.0,5.94059405940594,1.8560533117231488
2021-01-01,63,-0.10814388456849912,-12.0,2.60416666666667,2.558653182843578
2021-01-08,168,0.9263302155467136,-6.52173913043478,6.32911392405063,2.1415529403113753
2021-01-15,254,0.873103167264622,-8.33333333333333,5.94059405940594,1.8684785538473083
2021-01-22,377,0.7252953919395159,-4.76190476190476,9.85915492957747,1.6499696080948807
2021-01-29,217,0.9497509368723104,-3.95061728395062,6.50406504065041,1.2889744758104773
2021-02-05,321,0.29744230528428145,-3.84615384615385,12.5,1.6654321928785976
2021-02-12,231,0.9187048603810749,-5.40540540540541,5.94059405940594,1.7416035539374275
2021-02-19,318,0.6077300758132306,-5.66037735849057,6.25,1.7211992954119875
2021-02-26,265,0.6885218109340645,-4.61538461538462,6.84931506849315,1.557932834424667
2021-03-05,233,0.3961797993098309,-5.78512396694215,5.94059405940594,2.198451243445716
2021-03-12,181,0.5820004380295698,-5.37974683544304,7.01754385964912,2.0135144686213504
2021-03-19,193,0.9586806881598373,-3.91489361702128,4.7808764940239,1.5381546155285417
2021-03-26,219,0.6873180439833098,-6.81818181818182,5.68181818181818,1.611071270640615
2021-04-02,192,0.6557446021616317,-5.8641975308642,5.26315789473684,1.735847328306155
2021-04-09,235,0.26824245632682225,-7.29166666666667,5.94059405940594,1.6576520716742928
2021-04-16,208,0.4647387762607387,-5.68181818181818,5.94059405940594,1.7002921324870144
2021-04-23,231,1.1225078208188013,-4.70588235294118,8.62068965517241,1.8342068889520529
2021-04-30,214,0.7109559964169561,-5.55555555555556,6.77966101694915,1.7362166376715398
2021-05-07,243,0.5015694381800945,-3.82165605095541,5.94059405940594,1.5886388306755004
2021-05-14,166,0.8395973821256344,-6.04026845637584,11.3924050632911,1.9599469377391134
2021-05-21,166,1.04119217397298,-4.3170559094126,7.69230769230769,2.1829991146315133
2021-05-28,185,0.7759119476627908,-6.56565656565656,6.92124105011933,1.930411239925916
2021-06-04,261,0.826233479215915,-5.0,5.94594594594595,1.7897093860241535
2021-06-11,319,0.7317479152183608,-6.0,8.33333333333333,1.6410644554850407
2021-06-18,290,0.8186418683898513,-4.6875,6.72268907563025,1.3958180199441435
2021-06-25,218,0.6506378502186096,-7.23860589812332,7.84313725490196,2.2582610601471
2021-07-02,354,0.4995884983068973,-5.79710144927536,7.36040609137056,2.032266203101226
2021-07-09,258,0.7454368733363879,-4.8582995951417,5.71428571428571,1.7184615365058302
2021-07-16,241,0.800613079814059,-10.7142857142857,9.43396226415094,2.0292506858966344
2021-07-23,339,0.16338826721308608,-9.58904109589041,6.06060606060606,2.1067911010170346
2021-07-30,407,-2.0751626960123915,-7.14285714285714,7.93650793650794,2.4999848021034077
2021-08-06,303,0.2303288436329518,-10.5990783410138,6.25,1.9348011353029597
2021-08-13,203,0.6432918404347953,-4.8780487804878,8.8235294117647,1.8960385069040036
2021-08-20,208,0.504298795208397,-5.88624338624339,8.47457627118644,2.043951522082779
2021-08-27,275,-0.25780589484635313,-5.01392757660167,9.58904109589041,2.1165985398032334
2021-09-03,509,-1.2773547866154455,-6.66666666666667,6.38297872340426,2.009971552635345
2021-09-10,259,-0.09669797787319806,-6.06060606060606,7.40740740740741,2.155209499491482
2021-09-17,354,-0.30410184820940256,-8.05084745762712,7.54716981132075,3.046706748678794
2021-09-24,338,0.6519968637862203,-5.40540540540541,6.06060606060606,1.7028635154455176
2021-10-01,333,0.5887042503728385,-6.74157303370786,6.77506775067751,1.960029664469413
2021-10-08,296,0.6012438217817547,-4.54545454545454,8.34670947030498,1.886036996331472
2021-10-15,494,1.011006833795343,-6.03248259860789,7.69230769230769,1.7599060053983344
2021-10-22,340,1.06291071058222,-5.33159947984395,6.0,1.722976318573098
2021-10-29,291,0.5040419288040616,-4.65116279069767,7.5,2.093070900502277
2021-11-05,259,0.9353837785401534,-4.8780487804878,9.52380952380952,1.777689809202876
2021-11-12,280,0.36774855613765745,-11.1111111111111,5.08474576271187,1.7420329591834105
2021-11-19,379,0.6163015283193967,-6.25,5.35714285714286,1.5899730527231042
2021-11-26,353,0.529605692138145,-7.27272727272727,10.2564102564103,2.038175286485838
2021-12-03,455,0.45941532578507754,-6.54205607476636,6.99152542372881,2.125263082969163
2021-12-10,466,-0.1775440973949241,-12.0879120879121,10.2564102564103,3.248810890623381
2021-12-17,525,-0.3888643016309772,-11.3636363636364,10.2564102564103,2.5949085669814456
2021-12-24,330,0.30132482555542023,-5.83657587548638,6.73076923076923,2.046161318342993
2021-12-31,156,0.6782899416243487,-4.81927710843373,6.95187165775401,1.6608334706663277
2022-01-07,333,-0.04858913702206085,-9.02777777777778,6.66666666666667,2.7233407708735853
2022-01-14,526,-0.3612127875713932,-10.7142857142857,11.3970588235294,2.6649986807873374
2022-01-21,587,-1.1510751073908234,-13.8888888888889,6.66666666666667,3.167173820910399
2022-01-28,334,-0.02993639434313485,-7.46606334841629,6.48148148148148,2.033480807492246
2022-02-04,511,-0.11741835781111613,-5.76131687242798,16.1290322580645,1.8709546768448029
2022-02-11,527,0.18922624110904304,-12.5,10.2564102564103,1.9284194603467695
2022-02-18,369,0.48747025098800706,-6.33245382585752,5.16717325227963,1.8604052442124615
2022-02-25,295,0.25180421380467954,-6.86274509803922,7.14285714285714,2.047283348975532
2022-03-04,379,0.42474584259337583,-8.0,9.09090909090909,2.0651405538341248
2022-03-11,274,0.6288881187361944,-8.0,8.33333333333333,1.9207667114323568
2022-03-18,370,0.19171117457945325,-10.5263157894737,8.0,2.1162085039803586
2022-03-25,352,0.4641407241411199,-11.3636363636364,6.66666666666667,1.7305030145909466
2022-04-01,540,0.2837706845665434,-7.25806451612903,9.09090909090909,1.7934896526694517
2022-04-08,394,0.6129592621308041,-5.55555555555556,5.71428571428571,1.6772210924091449
2022-04-15,433,0.40527132636050706,-6.5989847715736,10.0,1.8178285240459588
2022-04-22,444,0.29800879307332273,-7.14285714285714,10.0,1.9198847670041863
2022-04-29,464,0.5513410752030102,-10.6060606060606,5.62015503875969,1.756382269721891
2022-05-06,549,0.3517883264892162,-9.80392156862745,5.22648083623693,2.128718148783801
2022-05-13,321,0.44139529820570683,-9.80392156862745,17.6470588235294,2.0812152071868266
2022-05-20,353,0.46364970689661855,-12.0,8.43672456575682,1.7911088207245798
2022-05-27,391,0.6393509705744959,-7.82608695652174,7.3394495412844,1.7074504537700146
2022-06-03,437,0.2888024274512849,-7.05521472392638,8.33333333333333,1.8506543713688022
2022-06-10,456,0.16164149943607437,-5.54272517321016,6.0,1.6561027002111721
2022-06-17,328,0.02032481679756286,-10.8695652173913,4.62962962962963,2.0974459619040404
2022-06-24,439,0.4310588270704055,-9.09090909090909,5.19480519480519,1.764359388482934
2022-07-01,438,0.4043255645632432,-5.50284629981025,7.31707317073171,1.92214891340568
2022-07-08,286,0.2903264603778748,-5.08474576271186,7.78443113772455,2.313304157805426
2022-07-15,385,0.6438975234882768,-6.32911392405063,4.13793103448276,1.5725026037861805
2022-07-22,402,0.4251933540858835,-7.43243243243243,5.76271186440678,1.693729172978223
2022-07-29,332,0.19209624490604418,-7.88643533123028,6.86274509803922,2.10706525900733
2022-08-05,293,0.6964481427775167,-5.60344827586207,5.45454545454545,1.996448457632858
2022-08-12,357,0.5907529656215961,-7.69230769230769,10.2564102564103,1.8167611756529554
2022-08-19,257,0.11003241736303057,-7.01754385964912,6.99300699300699,2.05907759529142
2022-08-26,295,0.223192570353099,-9.75609756097561,8.57142857142857,2.176972214111686
2022-09-02,232,0.8262265304037775,-5.78703703703704,10.2564102564103,2.1882300857850323
2022-09-09,372,0.6150906455122838,-8.10810810810811,10.2564102564103,1.9387707670065906
2022-09-16,405,0.0939129266829413,-11.8918918918919,7.46268656716418,2.049802417642543
2022-09-23,485,0.6042247226487966,-11.8918918918919,5.71428571428571,1.8826270570266943
2022-09-30,439,0.3168796778899578,-7.89473684210526,6.45161290322581,1.9981821055674938
2022-10-07,433,0.44436347632161527,-7.57575757575758,6.59340659340659,1.8981588802469473
2022-10-14,298,0.53924309762949,-8.33333333333333,5.26315789473684,1.8257786455602718
2022-10-21,449,0.7117245732824622,-5.75342465753425,7.19424460431655,1.541239957595376
2022-10-28,583,0.08339510530726346,-8.92857142857143,7.14285714285714,1.9285482428356995
2022-11-04,530,0.5157760057171402,-6.85483870967742,9.375,1.8266698851065362
2022-11-11,412,-0.10295749627277871,-11.5384615384615,10.2564102564103,2.3386808261220233
2022-11-18,399,0.15495498081315695,-11.1111111111111,6.94915254237288,2.1092993180474475
2022-11-25,347,0.12793860896480788,-13.7931034482759,7.79220779220779,2.0648707211067894
2022-12-02,462,0.7708502466534988,-5.28052805280528,6.52173913043478,1.635423480090412
2022-12-09,623,0.21876983988485912,-10.0,5.26315789473684,2.280312984593995
2022-12-16,477,-0.0008375639696005583,-8.69565217391304,12.7659574468085,2.2887359686858
2022-12-23,420,0.4328011318929994,-5.45454545454545,10.2564102564103,2.1660700129305877
2022-12-30,221,-0.07224313359273954,-7.90960451977401,4.48717948717949,1.710520125419954
2023-01-06,443,0.03153230234269041,-6.12244897959184,6.34441087613293,1.681669597980094
2023-01-13,587,0.2191758218004714,-5.71428571428571,6.70731707317073,1.6271050930296356
2023-01-20,664,0.31969049448145287,-9.375,6.51041666666667,2.014839125747992
2023-01-27,577,-0.4624651423279718,-7.95454545454545,6.45161290322581,2.311710528488346
2023-02-03,644,0.5520044577091392,-6.79611650485437,7.96460176991151,1.5856894824255319
2023-02-10,786,0.11133804430682444,-8.57142857142857,10.2564102564103,2.0375529535768138
2023-02-17,709,0.5098022960174873,-12.0,9.34579439252336,1.8262549039498766
2023-02-24,534,0.08931450508876072,-7.82608695652174,9.09090909090909,2.1968113415208452
2023-03-03,599,0.1711824196237971,-8.27067669172932,10.2564102564103,2.3688043560227383
2023-03-10,609,-0.6163932000604486,-11.965811965812,6.55737704918033,2.643977416899755
2023-03-17,362,0.29037142496263,-12.3287671232877,7.84313725490196,2.1247018303136036
2023-03-24,416,0.026031408024843487,-8.64197530864197,13.953488372093,2.134804339929998
2023-03-31,741,0.3703250420798976,-9.09090909090909,7.89473684210526,2.0340399555503197
2023-04-07,589,0.1433454530749272,-8.82352941176471,5.74712643678161,2.0921421136497704
2023-04-14,574,0.40516238432348445,-6.30630630630631,6.73076923076923,1.711350133526008
2023-04-21,839,0.3482856159154712,-12.5,12.5,2.053543229699842
2023-04-28,1085,-0.044728210860251284,-9.61538461538461,12.5,2.313509998319164
2023-05-05,726,0.4255223763823064,-9.71428571428572,17.2413793103448,2.094835308066255
2023-05-12,928,0.49015841355723117,-9.27835051546392,12.5,2.0658140223516845
2023-05-19,839,0.49397216947390277,-9.09090909090909,12.5,2.174102668010449
2023-05-26,764,0.8453253066578847,-9.80392156862745,12.5,2.1021114528942655
2023-06-02,672,0.8565732971506954,-6.52173913043478,12.5,2.0129967478850848
2023-06-09,570,0.33615876380542925,-8.65800865800866,12.5,2.438649801896542
2023-06-16,674,0.28023152925133116,-9.52380952380952,12.5,2.1234270204430765
2023-06-23,1065,-0.279425153259316,-12.9032258064516,6.66666666666667,2.401155122296397
2023-06-30,1278,0.09456217096902732,-9.70873786407767,12.5,2.781284100214063
2023-07-07,589,0.45218166388449194,-8.60215053763441,12.5,2.699117614113535
2023-07-14,678,0.4998949205832875,-7.31182795698925,12.5,2.3399725505736026
2023-07-21,802,-0.19110078176188028,-8.53658536585366,12.5,2.178106040231098
2023-07-28,810,-1.1191766883178569,-7.31707317073171,8.0188679245283,2.6985709365742605
2023-08-04,599,0.33065388528567924,-9.22330097087379,11.7647058823529,2.192495028135205
2023-08-11,677,0.7262087568715537,-7.07070707070707,7.69230769230769,1.9112890524994808
2023-08-18,619,0.5840367426593932,-12.5,6.4327485380117,2.076870222319242
2023-08-25,537,0.39342457121284097,-9.74178403755869,10.2564102564103,1.9855906675261399
2023-09-01,549,0.2856781394218112,-8.19672131147541,7.80487804878049,2.1925953117114125
2023-09-08,671,0.34841478071871607,-7.69230769230769,7.69230769230769,2.0686681636964006
2023-09-15,811,0.34646092484101354,-11.2676056338028,7.89473684210526,1.885714872993611
2023-09-22,559,0.3043817728047938,-14.2857142857143,9.45945945945946,2.142272718714459
2023-09-29,777,0.37433003857156405,-9.11458333333333,6.77966101694915,2.169604733929186
2023-10-06,602,0.29142805109205455,-9.71223021582734,8.10810810810811,2.119203003649733
2023-10-13,537,0.6016289672898768,-8.33333333333333,10.2564102564103,2.1622367215300624
2023-10-20,629,0.4499466621674235,-12.5,6.89655172413793,2.214306800435463
2023-10-27,565,0.564263292238672,-7.14285714285714,6.22605363984674,1.9091884488213258
2023-11-03,639,0.4107480963969248,-7.8125,5.95744680851064,2.3389138960119027
2023-11-10,560,0.31849595009994314,-13.5021097046414,9.28571428571429,2.437516337224883
